Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
77614,Operations,Female,37,Developer,2021-02-25 08:03:05.556036,3,High School,5,7500.0,35,22,26,10,25,16,28,1,1.06,False
90894,Operations,Female,46,Analyst,2020-09-03 08:03:05.556036,4,Bachelor,3,5200.0,46,43,11,8,0,17,92,1,1.06,False
57513,Engineering,Female,45,Consultant,2015-08-19 08:03:05.556036,9,Bachelor,5,8250.0,42,41,22,5,25,7,86,1,1.47,False
98073,Legal,Male,51,Engineer,2015-09-27 08:03:05.556036,8,High School,4,8400.0,58,9,28,14,25,10,92,2,3.27,False
53337,Marketing,Male,43,Engineer,2017-08-04 08:03:05.556036,7,Bachelor,4,8400.0,54,31,26,14,0,17,38,2,1.57,False
91372,HR,Female,43,Developer,2016-04-01 08:03:05.556036,8,High School,2,6000.0,42,6,7,1,75,9,15,0,2.93,False
18906,Customer Support,Female,23,Engineer,2019-08-04 08:03:05.556036,5,High School,2,7200.0,52,49,7,11,0,3,45,2,3.69,False
9159,IT,Male,51,Specialist,2024-02-13 08:03:05.556036,0,High School,2,5400.0,42,43,7,4,75,11,10,1,1.63,False
96308,HR,Male,30,Consultant,2016-09-19 08:03:05.556036,7,PhD,4,7700.0,40,1,10,9,75,7,14,1,3.58,False
29901,HR,Female,22,Developer,2018-05-19 08:03:05.556036,6,High School,5,7500.0,44,8,21,9,50,16,8,1,4.88,False
8559,IT,Female,22,Consultant,2017-09-15 08:03:05.556036,6,High School,5,8250.0,59,39,20,8,25,12,96,1,2.96,False
21930,Customer Support,Male,53,Technician,2019-03-07 08:03:05.556036,5,High School,3,4550.0,57,33,7,13,25,1,39,2,3.52,False
25075,Sales,Female,27,Specialist,2020-08-10 08:03:05.556036,4,Bachelor,3,5850.0,45,13,25,0,100,14,45,2,1.53,False
6444,Engineering,Female,48,Engineer,2020-02-17 08:03:05.556036,4,Bachelor,2,7200.0,58,28,24,10,50,5,86,2,2.73,False
15876,Legal,Female,36,Developer,2015-02-09 08:03:05.556036,9,Master,4,7000.0,45,13,23,3,50,5,4,0,4.17,False
54156,Finance,Female,51,Developer,2016-10-27 08:03:05.556036,7,High School,2,6000.0,50,22,29,5,25,4,32,0,2.75,False
27265,Operations,Male,43,Manager,2015-01-06 08:03:05.556036,9,Bachelor,2,7200.0,53,32,1,6,0,1,62,0,3.41,False
1593,Sales,Female,45,Specialist,2016-02-06 08:03:05.556036,8,PhD,1,4950.0,34,11,17,13,25,10,28,2,4.83,False
77106,Engineering,Female,31,Consultant,2021-07-02 08:03:05.556036,3,High School,3,7150.0,46,40,25,12,25,5,95,0,3.37,False
36704,Finance,Male,45,Developer,2015-04-13 08:03:05.556036,9,Master,2,6000.0,42,40,18,14,50,2,98,1,3.5,False
72398,HR,Female,44,Analyst,2024-07-01 08:03:05.556036,0,Master,2,4800.0,42,26,21,7,75,5,18,2,3.75,False
21823,HR,Female,23,Technician,2017-02-01 08:03:05.556036,7,High School,2,4200.0,48,16,0,1,50,1,21,1,2.21,False
64574,Marketing,Male,50,Manager,2020-10-10 08:03:05.556036,3,High School,3,7800.0,57,11,20,9,25,7,91,1,4.01,True
93633,HR,Female,55,Manager,2023-06-25 08:03:05.556036,1,Bachelor,3,7800.0,36,14,15,8,100,13,18,2,1.37,False
12828,Customer Support,Female,52,Analyst,2014-09-10 08:03:05.556036,9,Bachelor,2,4800.0,51,13,18,2,100,17,97,0,4.94,False
16843,Customer Support,Male,28,Consultant,2019-04-06 08:03:05.556036,5,High School,4,7700.0,49,39,23,14,100,8,61,2,1.07,False
88361,Sales,Other,35,Technician,2019-05-02 08:03:05.556036,5,High School,4,4900.0,33,17,25,12,25,4,40,0,2.03,False
29027,HR,Male,55,Developer,2019-01-11 08:03:05.556036,5,PhD,1,5500.0,42,39,13,10,100,15,28,1,2.39,True
39488,Marketing,Female,58,Analyst,2015-11-18 08:03:05.556036,8,Bachelor,1,4400.0,52,13,18,7,50,17,7,2,2.62,False
98368,Marketing,Male,60,Technician,2018-01-05 08:03:05.556036,6,Bachelor,3,4550.0,39,13,16,0,50,17,39,1,2.22,False
33625,HR,Female,56,Developer,2020-11-19 08:03:05.556036,3,Master,4,7000.0,41,12,9,0,100,2,12,0,1.16,False
83916,Customer Support,Male,25,Technician,2021-05-26 08:03:05.556036,3,Bachelor,4,4900.0,57,27,1,0,25,8,91,1,1.96,False
74562,Customer Support,Male,42,Technician,2020-03-17 08:03:05.556036,4,High School,3,4550.0,56,23,29,6,75,8,75,0,1.55,False
43301,HR,Female,53,Analyst,2019-02-27 08:03:05.556036,5,Bachelor,1,4400.0,55,45,15,1,75,14,25,2,3.5,False
83847,IT,Female,31,Technician,2024-06-13 08:03:05.556036,0,Master,4,4900.0,34,12,28,10,50,15,31,2,1.59,False
51389,Sales,Male,23,Manager,2021-12-23 08:03:05.556036,2,Bachelor,1,6600.0,39,21,16,11,25,19,17,1,2.39,False
94557,Legal,Male,33,Technician,2020-02-23 08:03:05.556036,4,High School,2,4200.0,55,20,19,7,25,4,9,0,2.91,False
57722,Engineering,Male,30,Developer,2019-12-09 08:03:05.556036,4,Bachelor,2,6000.0,50,10,0,5,100,6,28,1,2.14,False
51719,Sales,Female,56,Technician,2017-10-21 08:03:05.556036,6,Bachelor,3,4550.0,42,38,9,14,75,11,1,1,4.38,False
13042,Sales,Male,23,Consultant,2019-11-13 08:03:05.556036,4,PhD,4,7700.0,54,2,5,14,100,1,74,0,4.29,False
95610,Finance,Male,30,Manager,2015-05-08 08:03:05.556036,9,Bachelor,3,7800.0,59,14,18,6,25,10,59,1,3.26,True
2789,Marketing,Male,49,Manager,2024-08-03 08:03:05.556036,0,Bachelor,3,7800.0,47,11,24,5,50,8,19,2,1.93,False
68241,Legal,Female,38,Manager,2024-01-30 08:03:05.556036,0,High School,3,7800.0,51,25,10,4,100,6,79,2,3.83,False
88238,Legal,Male,45,Analyst,2019-04-16 08:03:05.556036,5,Bachelor,2,4800.0,49,9,20,7,50,3,55,0,2.18,False
2358,Sales,Female,59,Developer,2023-01-20 08:03:05.556036,1,Bachelor,2,6000.0,56,9,19,11,50,12,74,2,2.92,False
40624,IT,Female,60,Specialist,2017-05-04 08:03:05.556036,7,High School,3,5850.0,34,39,26,11,75,10,1,1,2.22,False
60637,Finance,Male,58,Specialist,2022-03-31 08:03:05.556036,2,Bachelor,2,5400.0,32,41,17,1,25,1,94,0,4.76,False
6371,Engineering,Male,60,Engineer,2017-12-04 08:03:05.556036,6,Bachelor,5,9000.0,45,22,21,4,75,1,34,0,4.12,False
63559,Legal,Female,33,Manager,2015-02-01 08:03:05.556036,9,Bachelor,2,7200.0,39,17,24,4,0,12,18,0,3.05,False
41551,IT,Male,29,Analyst,2021-07-06 08:03:05.556036,3,Bachelor,3,5200.0,43,24,1,11,75,15,33,0,1.47,False
48977,HR,Male,54,Analyst,2017-06-06 08:03:05.556036,7,High School,2,4800.0,33,13,9,10,75,10,89,0,1.72,False
59010,Sales,Female,52,Engineer,2015-03-15 08:03:05.556036,9,Bachelor,2,7200.0,37,2,6,1,0,19,37,2,4.61,False
39345,Engineering,Male,59,Consultant,2019-03-10 08:03:05.556036,5,Bachelor,4,7700.0,53,18,2,5,0,18,15,1,2.9,False
79433,Operations,Female,37,Engineer,2023-12-14 08:03:05.556036,0,Bachelor,3,7800.0,58,35,14,7,100,17,3,2,1.1,False
94765,Customer Support,Female,53,Technician,2023-12-31 08:03:05.556036,0,Bachelor,3,4550.0,54,41,28,2,50,3,23,1,4.03,False
71293,IT,Male,34,Manager,2021-05-22 08:03:05.556036,3,Master,2,7200.0,46,11,14,3,25,3,20,0,3.62,False
12277,Finance,Male,38,Manager,2020-03-07 08:03:05.556036,4,Bachelor,3,7800.0,39,34,27,14,25,6,96,1,3.35,False
4422,Customer Support,Female,52,Engineer,2024-01-26 08:03:05.556036,0,Master,4,8400.0,45,5,20,2,50,9,24,2,2.86,False
54404,Operations,Male,42,Technician,2015-01-14 08:03:05.556036,9,High School,5,5250.0,59,9,23,2,100,3,38,1,4.65,False
86317,Finance,Female,55,Analyst,2022-10-12 08:03:05.556036,1,Bachelor,3,5200.0,59,22,8,5,50,13,65,1,2.04,False
19497,HR,Male,50,Engineer,2023-02-18 08:03:05.556036,1,Bachelor,5,9000.0,48,35,19,6,0,9,30,0,4.06,False
44932,HR,Female,29,Consultant,2020-02-27 08:03:05.556036,4,Bachelor,3,7150.0,37,49,11,9,100,6,94,1,2.27,False
87780,Finance,Female,50,Developer,2015-04-19 08:03:05.556036,9,Bachelor,5,7500.0,41,30,10,9,75,9,83,0,4.86,False
15808,Finance,Female,25,Engineer,2020-01-28 08:03:05.556036,4,Master,1,6600.0,55,8,1,8,25,16,84,0,3.32,False
40570,Marketing,Male,60,Technician,2016-02-08 08:03:05.556036,8,Bachelor,4,4900.0,42,48,6,12,0,2,36,0,3.96,False
2126,Marketing,Male,54,Technician,2021-09-22 08:03:05.556036,2,Bachelor,1,3850.0,42,17,25,1,100,14,9,2,4.69,False
55371,Operations,Female,25,Manager,2022-10-09 08:03:05.556036,1,PhD,4,8400.0,46,25,8,5,100,1,40,1,2.27,False
92931,Legal,Female,38,Analyst,2023-07-16 08:03:05.556036,1,High School,4,5600.0,48,7,18,4,25,18,92,0,4.34,True
9978,Sales,Female,23,Technician,2017-12-16 08:03:05.556036,6,Bachelor,2,4200.0,33,6,29,11,25,9,45,1,2.44,False
95099,Customer Support,Female,45,Analyst,2022-10-31 08:03:05.556036,1,High School,1,4400.0,34,3,27,9,100,15,6,1,1.87,True
32885,Operations,Female,38,Developer,2016-03-19 08:03:05.556036,8,High School,1,5500.0,57,2,28,10,50,15,74,1,3.17,False
65904,Marketing,Female,39,Manager,2022-05-20 08:03:05.556036,2,High School,5,9000.0,38,37,2,14,100,18,96,0,4.96,True
7647,Sales,Female,36,Consultant,2022-10-18 08:03:05.556036,1,Bachelor,3,7150.0,41,35,29,8,25,1,42,1,4.41,False
30785,Operations,Female,34,Technician,2024-04-24 08:03:05.556036,0,High School,2,4200.0,59,49,15,0,75,9,23,1,4.31,False
39437,Marketing,Female,36,Developer,2015-10-15 08:03:05.556036,8,High School,4,7000.0,57,37,17,13,0,13,23,1,1.41,False
72297,Marketing,Female,32,Engineer,2016-06-25 08:03:05.556036,8,High School,3,7800.0,54,48,3,3,50,11,77,0,3.51,False
1023,Engineering,Female,54,Developer,2017-06-19 08:03:05.556036,7,Master,3,6500.0,34,16,27,13,75,10,36,1,3.85,False
43207,Marketing,Male,39,Consultant,2023-10-27 08:03:05.556036,0,High School,2,6600.0,51,18,15,13,75,11,11,2,1.29,False
57183,Sales,Female,22,Engineer,2024-04-10 08:03:05.556036,0,PhD,3,7800.0,30,20,10,0,50,10,71,0,1.98,False
35246,Finance,Female,54,Consultant,2022-12-06 08:03:05.556036,1,High School,1,6050.0,35,29,20,8,100,3,21,0,1.52,False
56099,Customer Support,Female,23,Specialist,2017-01-27 08:03:05.556036,7,High School,1,4950.0,59,30,16,12,0,16,93,1,2.64,False
22079,HR,Male,26,Consultant,2017-03-19 08:03:05.556036,7,High School,4,7700.0,52,38,2,6,75,4,92,1,4.57,False
28810,Engineering,Female,25,Developer,2016-04-03 08:03:05.556036,8,Bachelor,1,5500.0,37,1,24,12,50,7,15,0,2.5,False
91943,Legal,Female,32,Consultant,2015-05-28 08:03:05.556036,9,Bachelor,1,6050.0,34,41,7,6,50,14,71,1,1.24,False
24188,Sales,Male,49,Specialist,2024-02-25 08:03:05.556036,0,Master,1,4950.0,38,48,24,13,0,11,77,0,2.39,False
67690,Sales,Female,60,Engineer,2018-10-05 08:03:05.556036,5,High School,3,7800.0,55,43,4,12,100,18,16,1,3.6,True
16931,HR,Male,49,Developer,2019-05-02 08:03:05.556036,5,Bachelor,5,7500.0,30,22,12,7,50,5,41,0,3.31,False
97581,HR,Male,42,Engineer,2020-04-05 08:03:05.556036,4,High School,1,6600.0,35,38,23,13,25,9,8,1,3.31,False
78141,Engineering,Male,23,Consultant,2024-01-28 08:03:05.556036,0,High School,2,6600.0,59,10,12,10,25,14,38,1,1.58,True
60990,Engineering,Female,29,Engineer,2017-04-18 08:03:05.556036,7,Bachelor,1,6600.0,44,17,8,3,25,8,77,1,1.26,False
52921,IT,Female,39,Engineer,2023-05-22 08:03:05.556036,1,Bachelor,2,7200.0,32,9,26,12,50,1,34,2,2.78,True
62265,Engineering,Male,42,Technician,2020-01-09 08:03:05.556036,4,Bachelor,2,4200.0,54,31,5,13,50,6,7,2,1.12,False
29178,Sales,Female,45,Analyst,2015-12-23 08:03:05.556036,8,Bachelor,5,6000.0,48,12,26,1,25,19,5,2,1.78,False
25869,Legal,Male,49,Analyst,2019-03-16 08:03:05.556036,5,High School,1,4400.0,54,12,15,4,0,2,96,1,3.06,False
924,Customer Support,Male,23,Technician,2014-10-22 08:03:05.556036,9,Bachelor,3,4550.0,30,8,27,12,75,16,40,2,4.49,False
23121,IT,Female,51,Specialist,2018-04-03 08:03:05.556036,6,Bachelor,2,5400.0,44,3,17,14,100,5,13,1,1.79,False
67432,Customer Support,Male,51,Specialist,2015-08-04 08:03:05.556036,9,Bachelor,5,6750.0,59,49,9,3,100,4,60,0,1.48,False
53718,Finance,Male,59,Developer,2017-11-13 08:03:05.556036,6,High School,2,6000.0,41,39,17,5,25,1,99,1,2.55,True
57124,Finance,Female,28,Manager,2020-04-24 08:03:05.556036,4,Master,5,9000.0,34,23,4,10,0,18,4,2,1.4,True
3320,IT,Male,41,Engineer,2024-08-14 08:03:05.556036,0,Bachelor,5,9000.0,34,47,21,13,50,11,73,2,1.18,False
13620,Engineering,Female,50,Technician,2014-09-08 08:03:05.556036,9,High School,3,4550.0,35,25,15,6,100,11,19,2,3.31,False
79229,Finance,Male,42,Specialist,2019-07-29 08:03:05.556036,5,Bachelor,2,5400.0,50,8,27,0,75,11,44,0,2.15,False
70109,IT,Male,28,Manager,2017-08-26 08:03:05.556036,7,Bachelor,2,7200.0,50,21,5,7,100,15,15,1,1.64,False
95348,HR,Female,60,Technician,2024-07-13 08:03:05.556036,0,Bachelor,5,5250.0,45,37,5,13,100,12,72,0,1.12,False
57579,Sales,Male,56,Consultant,2022-03-09 08:03:05.556036,2,High School,5,8250.0,46,5,2,13,100,16,57,2,4.85,False
12683,HR,Male,29,Manager,2017-04-28 08:03:05.556036,7,Bachelor,1,6600.0,40,8,3,11,0,14,65,2,3.61,False
80795,Marketing,Male,44,Manager,2023-04-29 08:03:05.556036,1,Bachelor,4,8400.0,54,20,12,6,75,5,49,2,4.54,False
71950,Engineering,Female,42,Developer,2015-10-24 08:03:05.556036,8,High School,3,6500.0,43,39,1,11,50,10,52,0,3.88,False
46664,Finance,Male,52,Developer,2017-12-15 08:03:05.556036,6,Bachelor,3,6500.0,41,5,10,6,25,4,72,0,2.19,False
95064,Marketing,Male,49,Specialist,2018-06-06 08:03:05.556036,6,Bachelor,4,6300.0,48,10,4,2,75,9,35,2,3.93,True
86698,Marketing,Female,37,Technician,2016-12-09 08:03:05.556036,7,Bachelor,5,5250.0,55,3,13,1,50,4,57,2,2.54,False
78050,IT,Male,26,Technician,2017-09-26 08:03:05.556036,6,Master,1,3850.0,56,47,22,11,100,1,60,0,2.59,False
49792,Sales,Female,54,Technician,2022-09-17 08:03:05.556036,1,High School,5,5250.0,35,17,22,12,50,8,55,1,3.6,False
99280,Finance,Male,32,Consultant,2016-05-30 08:03:05.556036,8,Master,1,6050.0,51,27,9,8,0,11,82,1,2.96,False
1044,Legal,Male,38,Analyst,2021-01-02 08:03:05.556036,3,High School,5,6000.0,59,49,1,14,75,11,37,2,2.71,False
65917,Marketing,Female,30,Consultant,2023-01-24 08:03:05.556036,1,Master,2,6600.0,42,30,0,6,100,11,82,1,2.59,False
9210,Finance,Male,54,Engineer,2021-11-19 08:03:05.556036,2,Bachelor,3,7800.0,47,25,7,1,75,9,37,0,2.85,False
24904,Marketing,Female,23,Developer,2020-09-15 08:03:05.556036,3,Bachelor,3,6500.0,34,29,29,13,25,11,1,2,1.9,True
42124,Marketing,Other,28,Developer,2019-06-24 08:03:05.556036,5,Bachelor,2,6000.0,42,29,13,8,0,1,83,2,2.01,False
12482,HR,Female,34,Consultant,2019-09-16 08:03:05.556036,4,Bachelor,3,7150.0,58,44,9,7,75,16,94,2,3.17,False
34403,Finance,Male,37,Developer,2015-12-19 08:03:05.556036,8,Bachelor,4,7000.0,55,39,28,10,100,19,86,2,3.87,False
27718,Finance,Male,57,Technician,2021-10-04 08:03:05.556036,2,Bachelor,1,3850.0,32,36,22,14,0,6,60,2,3.24,False
26633,Legal,Female,27,Analyst,2024-02-17 08:03:05.556036,0,Bachelor,5,6000.0,45,4,0,8,50,12,92,1,4.97,True
84683,Finance,Female,55,Engineer,2016-11-11 08:03:05.556036,7,Bachelor,3,7800.0,44,10,16,5,25,6,46,2,1.63,False
27177,Legal,Female,43,Specialist,2021-03-20 08:03:05.556036,3,High School,2,5400.0,49,20,13,9,50,12,21,1,3.46,False
5048,Sales,Male,34,Analyst,2016-04-01 08:03:05.556036,8,Master,3,5200.0,44,48,21,7,25,1,59,1,2.94,False
83844,Marketing,Male,57,Developer,2017-12-05 08:03:05.556036,6,High School,5,7500.0,57,31,10,8,0,4,28,1,1.19,False
11200,IT,Female,55,Manager,2024-06-15 08:03:05.556036,0,Bachelor,2,7200.0,56,12,15,9,100,4,32,0,3.18,False
34653,Customer Support,Female,46,Manager,2021-11-11 08:03:05.556036,2,Bachelor,1,6600.0,48,40,19,4,75,19,57,0,3.54,False
18608,Customer Support,Female,47,Consultant,2020-09-08 08:03:05.556036,3,Bachelor,4,7700.0,38,16,25,4,75,17,26,1,2.45,False
55118,Operations,Female,42,Engineer,2017-05-09 08:03:05.556036,7,Bachelor,2,7200.0,37,8,5,3,75,9,46,1,2.07,False
9559,IT,Male,39,Technician,2021-06-27 08:03:05.556036,3,Bachelor,4,4900.0,33,30,18,2,25,12,5,1,2.98,False
51202,Legal,Female,45,Manager,2023-12-03 08:03:05.556036,0,Master,5,9000.0,47,33,24,8,50,4,64,1,3.68,False
83470,Marketing,Female,39,Engineer,2020-10-14 08:03:05.556036,3,Bachelor,5,9000.0,37,22,17,11,25,2,75,2,4.67,True
52118,IT,Male,50,Technician,2024-03-25 08:03:05.556036,0,Bachelor,5,5250.0,30,31,28,5,100,4,48,1,1.29,False
7032,Customer Support,Male,40,Consultant,2023-06-23 08:03:05.556036,1,Bachelor,4,7700.0,56,2,29,5,50,6,46,1,4.17,False
26895,Finance,Male,56,Manager,2023-10-02 08:03:05.556036,0,Bachelor,5,9000.0,35,5,4,8,100,14,41,0,1.31,False
26941,HR,Female,59,Analyst,2017-01-01 08:03:05.556036,7,Bachelor,1,4400.0,46,13,17,10,100,17,31,1,3.3,False
64421,Finance,Male,31,Consultant,2024-08-18 08:03:05.556036,0,High School,2,6600.0,57,2,15,13,75,3,87,0,3.09,False
76996,Finance,Male,48,Manager,2020-10-25 08:03:05.556036,3,Master,4,8400.0,56,45,8,8,25,18,77,1,2.06,False
19136,Marketing,Female,43,Consultant,2015-12-23 08:03:05.556036,8,Bachelor,4,7700.0,41,45,19,12,25,12,26,2,1.1,False
18249,Marketing,Female,59,Engineer,2022-03-25 08:03:05.556036,2,Bachelor,2,7200.0,38,7,27,7,50,15,97,1,1.16,False
27184,Operations,Male,37,Developer,2022-12-16 08:03:05.556036,1,Bachelor,2,6000.0,39,10,16,2,100,14,74,2,3.13,False
14903,HR,Male,42,Engineer,2016-08-11 08:03:05.556036,8,High School,4,8400.0,55,36,23,0,50,1,74,2,4.05,False
71378,Marketing,Female,60,Consultant,2019-04-29 08:03:05.556036,5,High School,3,7150.0,60,2,19,0,0,7,56,1,3.54,False
79836,Customer Support,Female,59,Specialist,2019-06-01 08:03:05.556036,5,Bachelor,1,4950.0,30,42,13,11,0,11,24,0,4.09,False
25470,Engineering,Female,48,Manager,2022-03-05 08:03:05.556036,2,Master,1,6600.0,31,24,12,11,50,14,90,2,3.3,False
66476,Finance,Male,33,Consultant,2017-06-12 08:03:05.556036,7,High School,2,6600.0,52,14,24,5,0,2,0,1,2.91,False
47006,Marketing,Female,43,Manager,2019-10-23 08:03:05.556036,4,Bachelor,4,8400.0,30,48,0,0,50,5,97,0,1.03,False
54247,Operations,Female,35,Manager,2017-07-25 08:03:05.556036,7,Bachelor,3,7800.0,32,38,16,2,100,2,82,0,4.57,False
60847,Finance,Female,22,Developer,2015-05-28 08:03:05.556036,9,Master,3,6500.0,40,19,8,8,50,6,17,2,4.1,False
69210,HR,Female,45,Technician,2018-06-04 08:03:05.556036,6,Bachelor,5,5250.0,39,2,23,4,100,3,35,0,3.58,False
89716,Customer Support,Male,41,Specialist,2019-05-30 08:03:05.556036,5,High School,1,4950.0,54,22,19,0,50,3,58,1,1.66,True
68376,Legal,Male,39,Analyst,2014-12-07 08:03:05.556036,9,Bachelor,2,4800.0,30,10,26,2,100,2,84,2,4.41,False
45498,Legal,Female,24,Technician,2016-04-09 08:03:05.556036,8,Bachelor,2,4200.0,36,7,17,1,50,19,58,0,2.6,False
46089,Operations,Male,53,Engineer,2021-12-17 08:03:05.556036,2,Master,5,9000.0,31,32,25,6,50,13,34,0,4.27,False
59916,Legal,Female,27,Analyst,2019-02-08 08:03:05.556036,5,Bachelor,5,6000.0,36,3,15,12,0,16,84,0,4.02,False
85693,Customer Support,Male,43,Analyst,2016-12-27 08:03:05.556036,7,Bachelor,3,5200.0,32,28,23,5,50,10,40,0,4.06,False
71580,Engineering,Female,43,Technician,2015-05-09 08:03:05.556036,9,Bachelor,4,4900.0,56,31,28,8,100,16,57,0,3.42,False
44197,Sales,Female,24,Consultant,2018-09-24 08:03:05.556036,5,PhD,4,7700.0,45,2,1,2,75,19,18,2,1.86,False
78245,IT,Male,34,Specialist,2017-04-05 08:03:05.556036,7,High School,2,5400.0,45,17,10,10,100,8,78,1,1.18,False
73098,HR,Female,50,Technician,2017-01-30 08:03:05.556036,7,High School,5,5250.0,32,47,21,8,75,18,62,2,4.33,False
15939,HR,Male,25,Consultant,2015-11-25 08:03:05.556036,8,High School,2,6600.0,60,32,12,4,100,6,80,0,4.63,False
21287,IT,Male,41,Consultant,2022-11-23 08:03:05.556036,1,Bachelor,5,8250.0,39,45,12,1,50,5,19,2,4.58,True
18108,Marketing,Male,36,Developer,2016-12-31 08:03:05.556036,7,Bachelor,3,6500.0,52,39,14,1,100,8,40,1,2.87,False
43698,Customer Support,Female,28,Manager,2019-04-28 08:03:05.556036,5,Bachelor,4,8400.0,52,43,29,0,100,8,56,2,3.72,False
52326,Sales,Other,58,Consultant,2018-01-18 08:03:05.556036,6,Bachelor,4,7700.0,37,5,26,14,0,10,4,0,4.12,False
36169,Marketing,Male,45,Technician,2021-05-15 08:03:05.556036,3,High School,4,4900.0,39,23,16,12,25,13,84,1,4.7,False
86938,Engineering,Female,30,Engineer,2019-01-14 08:03:05.556036,5,Bachelor,3,7800.0,32,20,0,4,100,4,44,2,2.06,False
8777,Engineering,Female,27,Technician,2017-03-27 08:03:05.556036,7,Bachelor,2,4200.0,46,14,8,3,25,4,0,1,1.87,True
93869,Engineering,Male,59,Technician,2023-02-25 08:03:05.556036,1,Master,3,4550.0,35,28,14,5,50,18,10,2,3.4,False
30849,Sales,Male,26,Specialist,2024-08-02 08:03:05.556036,0,Bachelor,4,6300.0,53,19,4,7,0,14,62,2,4.61,False
3031,Finance,Female,36,Manager,2024-07-09 08:03:05.556036,0,PhD,2,7200.0,46,33,12,3,75,2,50,0,2.81,False
87391,Sales,Male,32,Manager,2023-04-13 08:03:05.556036,1,Master,3,7800.0,41,25,8,13,25,2,74,2,2.88,False
33472,Engineering,Male,33,Analyst,2015-04-15 08:03:05.556036,9,High School,3,5200.0,47,48,22,6,75,19,87,2,2.75,False
35013,Engineering,Male,41,Engineer,2019-04-09 08:03:05.556036,5,High School,3,7800.0,58,14,21,2,50,19,84,0,1.62,False
35193,Engineering,Male,27,Engineer,2016-07-10 08:03:05.556036,8,Bachelor,4,8400.0,55,49,7,13,75,12,94,0,2.52,True
26065,Finance,Male,39,Analyst,2022-04-01 08:03:05.556036,2,Bachelor,5,6000.0,44,7,17,11,25,5,17,0,1.08,True
93531,Engineering,Female,34,Specialist,2018-05-09 08:03:05.556036,6,Bachelor,4,6300.0,51,12,8,5,50,7,97,2,1.06,False
10217,Customer Support,Female,53,Engineer,2019-07-06 08:03:05.556036,5,High School,3,7800.0,46,11,14,12,0,16,6,0,2.79,False
43600,Marketing,Male,49,Developer,2017-10-02 08:03:05.556036,6,High School,1,5500.0,59,36,25,14,25,7,76,1,3.37,False
68778,Sales,Female,31,Manager,2018-08-30 08:03:05.556036,6,High School,1,6600.0,46,11,8,2,50,18,69,2,4.13,False
86133,Legal,Male,35,Manager,2015-12-15 08:03:05.556036,8,Bachelor,4,8400.0,56,5,2,6,50,16,73,1,3.22,False
85873,HR,Female,43,Technician,2019-08-08 08:03:05.556036,5,Bachelor,2,4200.0,54,31,9,4,50,14,94,0,1.86,False
95751,Sales,Female,26,Analyst,2020-10-24 08:03:05.556036,3,Bachelor,2,4800.0,43,26,8,1,25,1,39,2,1.47,False
68930,Marketing,Female,38,Consultant,2016-05-09 08:03:05.556036,8,Master,5,8250.0,36,32,10,9,0,3,84,2,2.67,False
34725,IT,Female,42,Specialist,2018-03-20 08:03:05.556036,6,Bachelor,1,4950.0,49,13,21,2,100,2,46,1,1.41,False
14337,Engineering,Male,59,Engineer,2015-11-19 08:03:05.556036,8,High School,3,7800.0,54,7,6,13,100,16,52,2,3.36,False
5039,IT,Female,26,Engineer,2021-07-12 08:03:05.556036,3,Master,1,6600.0,57,15,11,4,25,19,75,0,1.4,False
97965,Sales,Female,47,Analyst,2023-05-17 08:03:05.556036,1,PhD,4,5600.0,57,45,19,11,100,11,74,1,4.74,False
42538,IT,Male,31,Analyst,2018-02-24 08:03:05.556036,6,High School,1,4400.0,38,24,20,14,50,3,88,2,1.26,False
14002,Customer Support,Other,45,Manager,2014-11-07 08:03:05.556036,9,High School,4,8400.0,54,13,26,1,25,3,57,0,2.39,False
72773,Engineering,Female,59,Developer,2021-09-25 08:03:05.556036,2,High School,3,6500.0,34,12,23,5,50,9,82,2,4.64,False
36505,Customer Support,Male,41,Manager,2022-12-16 08:03:05.556036,1,Bachelor,4,8400.0,49,1,7,10,75,10,45,0,1.14,False
70408,Sales,Female,44,Developer,2022-03-31 08:03:05.556036,2,Bachelor,2,6000.0,46,38,22,14,25,19,33,0,2.37,False
64000,Finance,Female,26,Specialist,2016-04-16 08:03:05.556036,8,Bachelor,1,4950.0,60,35,9,8,25,14,35,0,3.31,False
51877,Marketing,Female,27,Specialist,2024-04-14 08:03:05.556036,0,Bachelor,2,5400.0,30,30,15,5,50,6,65,0,4.3,False
