Department,Gender,Age,Job_Title,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
5,1,27,3,2,1,5,5250.0,35,47,22,9,50,15,78,1,2.97,0
8,0,27,1,1,1,3,7800.0,52,46,20,7,25,15,75,2,1.68,0
4,2,52,2,9,1,5,6000.0,50,10,28,6,100,7,71,2,1.61,0
5,1,56,2,5,1,5,6000.0,42,27,5,12,25,18,3,0,4.5,0
1,2,54,4,3,1,3,5850.0,52,32,13,14,25,15,21,1,2.97,0
4,2,27,4,0,2,3,5850.0,48,45,26,9,50,12,10,1,3.55,0
5,1,24,5,0,2,1,5500.0,59,38,17,11,75,6,1,1,2.18,0
0,2,48,0,8,0,5,9000.0,43,38,8,1,100,13,74,0,2.54,0
0,1,51,4,6,1,4,6300.0,51,18,8,3,75,19,57,1,1.82,0
1,2,24,2,2,2,1,4400.0,33,35,26,0,0,18,68,0,4.88,1
1,2,26,3,2,2,5,5250.0,56,8,13,14,75,19,9,0,2.03,0
7,1,58,0,8,1,4,8400.0,56,39,19,0,50,11,55,0,4.27,0
4,1,54,3,3,0,3,4550.0,33,16,13,13,0,12,83,2,4.19,0
6,0,28,6,3,1,4,7700.0,37,2,6,10,25,17,46,0,1.18,0
3,1,57,0,2,1,4,8400.0,47,21,9,8,100,16,80,1,3.41,0
1,1,26,3,7,1,2,4200.0,52,32,9,11,75,14,55,2,2.36,0
8,1,26,2,1,0,4,5600.0,48,13,9,14,75,5,93,0,4.47,1
2,2,44,2,0,2,3,5200.0,45,31,20,13,0,8,71,0,3.98,0
6,1,49,4,7,1,1,4950.0,44,20,25,4,50,18,45,2,1.32,0
3,1,23,5,9,1,2,6000.0,59,26,3,9,25,1,75,0,4.35,0
4,2,42,4,6,1,4,6300.0,41,38,10,10,25,9,16,2,1.06,0
4,1,36,5,4,1,5,7500.0,49,40,0,0,100,11,76,0,4.32,0
8,0,32,6,5,0,5,8250.0,37,43,20,11,0,14,98,1,4.24,0
6,1,46,3,2,0,5,5250.0,58,3,28,9,0,9,50,2,4.52,0
6,2,57,4,8,2,2,5400.0,41,46,4,10,100,19,61,1,2.59,0
1,1,24,2,2,1,4,5600.0,34,30,14,4,25,3,67,2,1.47,1
3,1,36,2,5,1,4,5600.0,42,42,7,4,50,14,77,2,2.0,0
7,1,33,6,6,1,2,6600.0,42,11,21,1,0,6,48,0,3.42,0
4,1,54,2,0,3,3,5200.0,31,32,27,11,0,19,0,1,1.11,0
2,2,45,4,6,1,4,6300.0,56,43,18,7,25,17,93,2,3.19,0
3,2,36,3,9,1,1,3850.0,58,19,16,12,25,10,5,0,4.19,0
0,1,46,4,8,1,1,4950.0,32,17,9,0,100,9,93,1,4.16,0
1,1,59,1,4,1,3,7800.0,47,9,15,10,75,10,3,0,1.24,0
8,1,52,3,6,2,1,3850.0,56,1,27,13,25,12,54,1,1.29,0
3,2,39,4,8,0,2,5400.0,32,31,4,2,25,8,88,1,3.99,0
0,2,43,5,3,1,1,5500.0,58,44,29,0,25,4,87,2,2.56,0
5,1,39,2,2,1,5,6000.0,44,7,17,11,25,5,17,0,1.08,1
8,0,40,4,6,1,4,6300.0,30,48,4,3,25,9,22,0,1.61,0
8,2,53,2,2,2,1,4400.0,31,42,29,10,75,15,94,1,3.06,0
6,1,22,0,0,0,5,9000.0,35,41,15,10,0,6,5,1,2.94,0
3,1,58,2,2,0,3,5200.0,35,16,29,13,100,2,55,2,3.89,0
4,2,52,0,1,1,3,7800.0,34,17,23,2,0,1,96,2,1.02,0
2,2,22,1,5,1,4,8400.0,35,30,1,1,75,11,5,0,4.66,0
1,1,55,3,5,1,2,4200.0,53,1,3,1,100,6,8,1,2.18,0
5,1,23,6,5,1,3,7150.0,41,44,16,2,25,9,56,0,4.54,0
0,2,42,1,1,2,2,7200.0,52,39,13,7,100,2,35,2,2.37,0
8,2,54,5,3,1,1,5500.0,54,43,8,12,75,9,25,1,4.34,0
2,1,53,3,0,1,2,4200.0,54,16,22,9,100,7,57,2,1.19,0
5,2,31,0,7,2,4,8400.0,37,49,8,14,25,11,62,0,3.74,0
5,1,22,2,5,2,3,5200.0,48,41,9,4,75,17,43,1,3.79,0
1,1,39,4,0,0,5,6750.0,58,29,18,4,25,13,50,0,3.1,1
2,1,57,6,3,2,4,7700.0,60,1,27,11,50,12,61,2,2.15,0
1,1,43,5,2,0,5,7500.0,47,31,5,1,75,9,32,0,2.42,0
0,1,39,6,9,0,5,8250.0,42,45,16,7,75,4,75,2,3.58,0
3,1,28,3,6,1,5,5250.0,49,3,3,5,25,17,97,2,2.28,1
5,1,33,2,4,1,4,5600.0,35,44,23,8,75,17,44,1,4.04,0
2,2,37,4,5,1,5,6750.0,35,38,10,8,0,7,67,1,4.65,0
5,0,58,6,8,1,1,6050.0,42,9,6,14,25,1,24,1,4.36,0
4,2,57,0,7,1,4,8400.0,46,12,16,1,50,4,42,2,2.36,1
5,1,39,1,3,1,3,7800.0,51,1,3,0,0,12,97,1,3.56,1
7,2,48,4,9,1,4,6300.0,53,4,15,11,25,10,84,1,4.91,0
0,0,51,6,0,1,4,7700.0,53,18,21,11,75,19,85,1,1.63,0
8,1,30,4,8,1,1,4950.0,53,4,2,14,25,16,59,0,2.74,0
7,1,60,0,9,0,2,7200.0,38,44,22,4,50,6,55,0,4.24,0
0,2,51,4,9,0,2,5400.0,60,34,15,3,25,10,23,2,2.49,0
7,2,57,0,0,3,5,9000.0,34,33,16,6,100,12,97,2,3.02,0
8,1,30,3,6,0,3,4550.0,30,33,20,2,75,2,55,0,3.01,0
8,1,50,5,0,1,1,5500.0,40,16,14,0,75,16,5,2,3.63,0
5,2,60,2,3,0,5,6000.0,41,28,8,11,0,7,82,0,3.22,0
4,1,25,2,5,0,3,5200.0,52,33,19,1,0,6,48,1,2.22,0
4,1,33,3,4,0,2,4200.0,55,20,19,7,25,4,9,0,2.91,0
6,2,46,4,0,0,4,6300.0,51,4,29,2,75,17,15,1,3.76,0
1,1,32,0,9,2,1,6600.0,55,30,7,2,100,17,74,0,3.6,1
1,1,59,2,4,0,1,4400.0,43,39,8,13,50,3,84,2,4.97,0
3,2,53,4,4,2,4,6300.0,59,46,6,7,75,11,72,2,2.94,0
2,2,27,4,2,1,1,4950.0,33,1,2,9,25,17,48,0,2.73,0
1,2,24,1,1,1,3,7800.0,47,47,9,11,0,17,16,0,4.41,0
2,1,39,1,8,1,2,7200.0,30,30,5,8,100,6,19,2,4.53,0
4,2,31,1,7,1,2,7200.0,38,49,2,1,25,9,65,2,2.08,0
1,2,53,4,7,1,2,5400.0,44,21,18,11,0,9,26,0,4.18,0
5,1,41,3,0,2,3,4550.0,38,36,14,14,100,2,15,1,4.71,0
7,2,57,6,4,1,2,6600.0,41,34,9,6,50,14,9,1,1.79,0
4,2,52,1,1,1,1,6600.0,47,26,25,12,50,17,47,0,1.91,0
4,1,47,1,9,1,1,6600.0,32,48,12,0,75,14,45,0,2.94,0
6,1,55,4,9,2,3,5850.0,59,18,14,11,0,3,30,1,3.27,0
4,2,46,1,8,3,3,7800.0,42,16,21,13,75,17,78,0,4.2,0
6,2,35,2,6,1,4,5600.0,44,15,23,10,0,13,54,1,2.4,0
2,1,33,2,3,1,2,4800.0,53,5,13,8,25,14,87,1,2.01,0
3,2,47,4,8,1,3,5850.0,36,35,21,2,50,9,99,1,4.52,0
3,2,22,2,3,0,1,4400.0,41,40,1,0,50,10,11,1,4.0,0
1,2,33,6,9,1,3,7150.0,58,18,9,14,75,9,86,2,2.13,0
8,2,25,6,8,1,4,7700.0,39,12,20,14,50,6,8,1,1.27,0
8,1,26,5,2,1,2,6000.0,57,16,16,7,75,10,54,2,2.94,0
0,2,32,6,3,1,3,7150.0,41,31,23,9,0,8,93,2,1.13,0
5,2,34,3,4,1,2,4200.0,36,29,22,0,0,7,73,0,1.67,0
4,2,23,2,3,1,3,5200.0,45,43,18,11,50,7,65,0,2.73,0
2,2,42,1,7,1,2,7200.0,37,8,5,3,75,9,46,1,2.07,0
5,2,35,6,8,3,2,6600.0,48,27,25,13,75,15,95,2,1.66,0
5,1,22,2,9,1,1,4400.0,37,11,3,8,100,8,10,0,4.24,0
1,1,26,4,5,1,2,5400.0,51,32,14,2,0,13,86,0,2.98,0
5,1,50,0,8,0,2,7200.0,55,13,6,1,25,6,87,2,4.95,0
1,1,36,2,1,1,4,5600.0,37,30,18,1,100,19,82,0,2.12,0
5,1,45,6,0,0,2,6600.0,44,44,17,5,25,11,91,0,1.8,1
0,1,24,2,8,1,2,4800.0,58,48,29,6,50,8,37,2,4.75,0
1,1,35,4,2,0,5,6750.0,46,49,5,14,50,15,40,2,3.87,0
3,2,39,4,3,2,5,6750.0,49,47,8,2,50,9,30,1,4.8,1
4,2,44,0,0,0,2,7200.0,36,25,5,5,100,18,76,0,1.45,0
1,1,59,2,4,1,4,5600.0,52,35,7,2,0,11,98,2,4.9,0
0,1,32,6,7,0,4,7700.0,34,35,25,3,25,2,3,1,3.56,0
0,2,59,3,2,0,2,4200.0,40,42,9,14,0,8,46,2,2.96,1
5,2,44,6,2,0,4,7700.0,49,23,12,2,25,8,27,0,4.51,0
2,1,51,5,2,1,2,6000.0,38,30,23,9,25,3,75,1,2.47,0
7,0,51,0,6,1,2,7200.0,34,8,12,3,0,15,42,2,1.27,0
2,2,54,5,5,0,3,6500.0,50,49,9,12,75,15,23,2,1.46,0
3,1,35,0,7,0,3,7800.0,47,28,15,3,50,19,96,0,3.41,0
1,2,53,4,3,1,2,5400.0,32,23,23,14,100,18,99,0,2.99,0
7,2,47,1,1,1,4,8400.0,32,32,4,8,75,19,89,0,4.34,0
0,1,45,3,2,1,5,5250.0,50,42,26,11,75,19,58,0,4.37,0
3,1,54,1,3,1,1,6600.0,47,9,5,3,0,15,50,1,2.23,0
6,2,58,6,8,1,2,6600.0,59,49,9,10,25,5,35,0,4.84,0
5,1,41,6,2,1,4,7700.0,60,27,4,4,25,9,76,1,2.15,0
5,2,38,1,3,1,3,7800.0,43,5,22,7,75,18,60,1,2.86,0
2,1,42,0,9,0,1,6600.0,53,48,26,8,100,11,75,0,4.67,0
7,2,23,3,7,0,2,4200.0,48,16,0,1,50,1,21,1,2.21,0
4,1,47,3,9,0,5,5250.0,47,33,3,1,50,9,35,2,3.79,0
0,1,35,4,3,1,1,4950.0,47,25,0,13,100,7,99,1,3.84,0
8,1,55,1,8,1,3,7800.0,37,16,14,3,25,5,98,0,1.48,1
3,1,53,5,9,0,3,6500.0,36,19,0,7,75,18,99,2,1.31,0
0,2,46,3,5,0,4,4900.0,49,7,29,12,75,5,76,2,2.09,1
0,2,60,2,6,1,2,4800.0,38,10,18,6,75,10,32,1,4.04,0
2,2,33,5,3,1,3,6500.0,33,21,26,7,50,2,29,0,2.61,0
1,2,46,1,7,0,1,6600.0,35,22,22,4,25,9,35,0,2.83,0
5,1,25,6,5,2,4,7700.0,56,26,9,7,100,8,90,0,1.02,0
7,1,29,6,2,0,1,6050.0,38,41,2,6,100,4,30,2,5.0,0
1,2,33,4,2,1,3,5850.0,32,49,17,3,100,7,71,1,4.95,0
8,2,31,2,1,1,2,4800.0,32,11,23,6,50,7,88,1,2.78,0
6,1,58,1,2,1,2,7200.0,59,22,26,4,100,12,47,2,2.8,0
4,2,57,5,8,1,2,6000.0,59,10,16,3,25,19,15,0,1.3,0
2,1,48,4,8,2,2,5400.0,59,13,28,9,100,15,10,2,4.93,0
0,1,44,3,7,1,5,5250.0,36,46,24,11,0,17,50,1,1.49,0
3,2,52,2,9,1,2,4800.0,51,13,18,2,100,17,97,0,4.94,0
2,2,59,2,7,1,5,6000.0,52,21,14,4,50,1,24,1,3.66,0
7,1,41,0,0,1,4,8400.0,49,8,0,10,0,6,64,2,3.46,0
5,1,40,5,3,0,4,7000.0,42,2,5,8,50,13,26,0,2.49,0
1,1,50,3,5,1,3,4550.0,50,36,5,2,50,4,11,1,1.35,0
0,1,32,4,4,2,4,6300.0,30,19,18,8,50,19,95,0,1.84,0
1,1,32,2,7,0,3,5200.0,53,5,23,3,75,18,21,0,4.37,0
4,2,52,6,8,0,4,7700.0,38,46,19,1,75,8,29,2,3.48,0
3,2,29,0,7,1,5,9000.0,60,46,0,3,75,2,7,2,2.17,0
1,2,46,0,6,1,3,7800.0,47,10,15,9,0,9,21,1,3.35,0
0,1,44,2,0,1,3,5200.0,52,8,4,10,100,6,64,0,1.94,0
0,1,30,0,8,1,3,7800.0,44,18,13,5,50,1,47,1,4.0,0
3,2,28,4,4,1,1,4950.0,33,11,25,8,0,17,56,0,4.47,0
1,2,37,0,5,0,1,6600.0,55,33,15,6,100,7,73,2,2.99,0
3,1,28,2,2,1,2,4800.0,43,36,25,11,25,4,62,0,3.6,0
0,2,29,2,9,1,5,6000.0,42,31,16,0,100,15,95,1,4.84,0
2,1,60,2,4,1,2,4800.0,60,41,26,8,0,7,1,2,2.27,0
6,2,57,1,7,1,1,6600.0,57,28,15,8,0,15,47,0,4.5,0
1,1,51,6,4,1,4,7700.0,49,9,22,14,0,5,38,2,4.56,0
1,2,55,4,7,3,2,5400.0,38,42,2,11,50,5,62,0,4.41,0
2,1,37,1,5,0,4,8400.0,55,38,21,11,75,5,23,2,1.91,0
3,1,56,0,7,3,4,8400.0,59,4,18,4,25,17,70,2,2.82,0
6,1,58,6,2,1,2,6600.0,55,38,29,0,25,12,68,1,2.83,0
5,1,57,5,3,1,2,6000.0,31,42,28,10,75,14,26,2,3.56,0
0,1,48,1,5,1,2,7200.0,47,32,27,6,100,15,2,0,2.55,0
2,1,36,2,2,1,2,4800.0,33,47,18,6,25,2,61,2,2.36,0
0,2,44,5,2,1,2,6000.0,46,38,22,14,25,19,33,0,2.37,0
7,1,55,6,0,1,5,8250.0,44,6,4,8,0,4,41,0,4.49,0
7,1,28,4,1,0,3,5850.0,50,5,16,3,75,10,34,1,1.83,0
6,2,24,4,9,0,4,6300.0,46,28,24,4,50,7,59,2,1.95,0
7,2,42,6,7,2,4,7700.0,37,24,18,4,100,4,63,0,1.72,0
5,2,59,6,3,2,3,7150.0,55,47,10,14,100,10,49,0,3.46,0
2,1,24,5,5,1,3,6500.0,39,47,28,8,0,12,6,0,2.1,0
1,1,35,2,9,1,1,4400.0,40,10,28,12,100,18,69,0,1.98,0
5,1,33,4,5,0,2,5400.0,52,2,2,10,25,14,80,1,4.71,0
6,2,44,5,5,0,3,6500.0,32,9,22,7,25,9,7,0,4.99,0
5,2,51,6,9,1,1,6050.0,41,6,0,4,75,19,48,1,2.04,0
4,2,29,4,5,1,5,6750.0,47,3,20,0,25,7,87,1,1.99,0
8,1,48,5,6,0,5,7500.0,40,24,6,7,50,1,39,1,2.53,0
8,2,37,0,5,1,3,7800.0,48,34,3,0,75,18,70,0,2.33,0
4,1,52,6,1,1,2,6600.0,33,38,22,7,100,8,65,0,2.82,0
3,2,23,4,7,0,1,4950.0,59,30,16,12,0,16,93,1,2.64,0
1,1,51,2,4,1,1,4400.0,55,10,16,4,75,6,94,2,1.48,0
2,1,59,2,2,1,1,4400.0,34,33,4,6,100,16,73,1,1.5,0
0,1,60,1,2,1,3,7800.0,50,35,9,7,50,14,23,0,2.77,0
4,2,56,6,1,1,4,7700.0,39,0,23,0,100,6,10,2,2.29,0
1,1,47,3,1,1,1,3850.0,38,49,11,5,50,7,94,0,2.31,0
4,2,26,0,7,0,1,6600.0,32,43,27,8,0,16,80,1,1.91,0
6,2,28,3,5,1,3,4550.0,58,23,20,1,100,17,17,2,4.56,0
1,1,33,5,8,1,5,7500.0,45,22,14,0,100,16,50,2,4.91,0
2,1,30,3,6,1,5,5250.0,34,30,4,8,25,7,31,2,2.09,1
0,2,52,0,6,1,4,8400.0,54,30,21,13,0,19,77,0,2.76,0
8,2,23,4,4,1,4,6300.0,31,46,24,0,75,15,63,1,2.34,0
1,1,22,4,1,1,5,6750.0,35,39,4,0,25,4,33,2,1.25,0
1,2,51,1,6,2,1,6600.0,52,32,23,9,25,4,32,1,1.77,0
4,2,27,2,3,0,4,5600.0,37,17,20,3,50,14,74,0,4.22,0
0,2,47,6,4,0,5,8250.0,38,21,4,7,50,11,80,2,3.07,0
4,2,30,4,6,1,3,5850.0,40,0,14,4,75,4,40,2,2.84,1
4,1,55,4,0,0,3,5850.0,56,15,26,4,0,15,46,1,1.71,0
1,2,50,2,8,0,4,5600.0,34,45,4,9,100,6,15,0,1.31,0
3,2,48,6,4,1,3,7150.0,35,42,9,11,0,11,5,1,4.91,0
5,1,24,1,0,1,1,6600.0,31,8,16,2,75,5,84,1,1.02,1
5,1,23,5,1,2,4,7000.0,57,41,4,14,75,4,37,1,4.62,0
3,1,25,3,2,0,1,3850.0,33,24,1,13,100,18,42,2,2.66,0
2,1,46,1,4,2,1,6600.0,50,33,17,12,50,4,19,1,1.79,0
2,1,46,3,7,1,5,5250.0,34,39,10,4,25,4,34,2,3.175445606884014,1
0,1,38,4,7,1,2,6000.0,43,19,18,7,4,15,73,2,2.5260128589099367,1
3,0,39,0,8,0,4,8400.0,38,36,16,8,0,11,88,1,2.4511150166643634,1
0,2,46,0,5,1,1,6600.0,38,5,27,13,100,13,30,0,2.1717904971921937,1
5,1,48,3,4,0,2,4200.0,41,34,10,8,100,5,28,0,4.327520117862119,1
4,1,43,4,5,0,1,4950.0,56,25,17,4,61,4,59,1,1.5036830657530116,1
2,1,36,0,4,0,3,7800.0,34,24,8,4,100,5,9,1,4.595713674008314,1
2,1,53,3,2,0,2,4200.0,50,14,22,8,25,4,77,1,1.8404833248669137,1
6,2,25,5,0,1,5,7500.0,49,35,6,12,98,9,42,1,4.7672706741649495,1
3,1,43,3,5,0,2,4200.0,49,13,5,2,96,16,87,1,2.1313360491744815,1
6,2,41,0,1,1,2,7200.0,34,9,25,10,50,3,32,1,2.802344812229175,1
8,1,37,0,6,1,3,7800.0,34,10,10,9,0,4,65,0,3.6129288303416427,1
1,2,52,5,1,1,5,7500.0,45,15,20,2,75,7,5,1,3.14852316749024,1
1,1,28,2,2,1,4,5600.0,38,32,11,5,25,4,72,1,1.7690991737139259,1
7,2,55,0,6,0,2,7200.0,36,3,6,13,75,11,7,1,2.028203743057673,1
2,1,47,2,5,0,2,4800.0,42,32,26,6,81,13,34,0,3.556286545057744,1
2,1,34,0,2,0,5,9000.0,40,13,21,8,31,4,78,1,3.7077764326908516,1
4,2,34,1,0,0,4,8400.0,56,15,18,1,94,16,81,0,4.467161475809727,1
5,0,48,5,6,0,3,6500.0,48,37,5,5,17,10,53,0,2.922838330318538,1
4,1,49,2,8,0,2,4800.0,43,20,28,7,4,3,49,1,4.3501031174640845,1
6,1,50,5,1,1,3,6500.0,43,45,20,4,23,4,57,0,4.594221942898174,1
2,1,34,3,6,2,5,5250.0,39,5,23,11,25,8,29,0,3.581968297255326,1
4,1,51,4,1,1,5,6750.0,52,12,10,9,58,5,93,2,2.7473134478323926,1
6,1,36,0,7,1,5,9000.0,46,6,16,6,100,11,37,2,1.7976150879771509,1
5,1,45,0,5,1,4,8400.0,34,13,4,7,69,3,52,1,3.2972937916974487,1
0,1,31,3,4,1,5,5250.0,51,9,25,8,30,12,91,2,3.786220807540552,1
3,1,40,0,3,0,3,7800.0,43,40,18,4,91,4,12,0,2.4657180306266584,1
1,1,46,2,5,3,4,5600.0,49,23,20,9,0,8,72,1,2.476630257975894,1
3,1,51,3,3,1,4,4900.0,41,20,17,5,14,10,17,0,2.322290241669158,1
4,2,45,6,2,1,5,8250.0,32,12,3,6,75,3,87,0,2.743966249460268,1
5,1,47,3,4,1,1,3850.0,43,36,22,6,47,11,50,0,1.9195469310406699,1
6,1,30,3,6,1,5,5250.0,48,34,24,5,88,8,48,2,3.2234648283392993,1
4,1,45,5,8,1,5,7500.0,31,18,13,8,39,12,88,1,3.7064752483704257,1
2,1,53,3,4,1,4,4900.0,54,9,24,4,56,3,63,0,1.3030971420079094,1
0,1,38,3,4,3,3,6000.0,41,13,17,9,80,3,14,0,2.237353489002014,1
3,1,38,6,3,1,3,7150.0,50,10,3,7,75,13,41,1,4.192549652247039,1
2,1,33,3,3,1,4,4900.0,52,6,12,6,78,10,76,1,2.962597851966909,1
8,1,55,0,6,1,3,7800.0,38,20,14,5,31,7,98,0,2.079153596054004,1
7,1,51,1,0,0,2,7200.0,42,45,21,1,78,7,57,1,1.3588059449522552,1
4,1,37,1,4,1,4,8400.0,53,37,18,5,0,9,8,0,2.642804163068879,1
4,1,44,5,0,1,4,7000.0,40,20,14,9,50,18,50,1,4.045283902902405,1
2,1,41,1,4,1,5,9000.0,39,27,13,10,25,3,74,1,4.361341850699356,1
5,1,38,4,6,1,1,4950.0,45,18,12,3,36,14,75,1,3.3830459760727267,1
3,2,51,2,7,1,2,4800.0,35,30,28,5,0,10,22,0,4.170473585174391,1
0,1,46,5,8,1,3,6500.0,52,30,26,10,35,10,46,1,2.747868989597012,1
5,1,32,2,6,1,3,5200.0,54,28,8,11,100,2,78,0,3.7551861143916576,1
4,1,40,2,5,0,1,4400.0,35,42,19,4,69,17,34,0,1.3279757885146866,1
2,1,25,3,5,1,3,4550.0,55,40,0,4,28,3,73,1,1.2851403212843073,1
6,1,39,2,3,0,4,5600.0,36,13,19,7,59,4,79,0,2.4772327346296255,1
3,1,33,0,8,0,3,7800.0,49,11,20,6,25,13,58,1,3.7781416786035296,1
5,1,41,2,5,1,5,6000.0,51,45,7,1,25,3,64,1,2.4914452637115763,1
2,1,31,1,3,1,5,9000.0,39,13,20,9,25,3,86,1,4.15773131478607,1
2,2,57,1,4,0,2,7200.0,47,45,22,9,75,13,60,1,1.5882787027390062,1
6,2,50,6,1,0,5,8250.0,38,43,16,7,20,10,63,1,2.406455143345999,1
3,1,41,3,2,1,4,4900.0,36,3,9,12,6,13,25,0,2.6578463538348363,1
7,2,25,5,2,1,2,6000.0,41,34,20,10,50,9,70,1,4.8616917363756365,1
4,2,52,3,6,0,2,4200.0,35,40,17,7,91,12,68,0,4.097977346501874,1
0,1,42,5,6,0,4,7000.0,49,14,21,10,68,11,57,2,3.8876889596316406,1
2,1,47,5,3,1,4,7000.0,51,33,12,11,50,14,37,1,4.094416295039662,1
4,1,47,2,4,1,4,5600.0,30,14,24,3,49,4,71,1,1.367959185414132,1
3,0,51,3,6,0,1,6600.0,49,12,4,6,35,11,88,2,2.45031507887723,1
2,1,53,2,3,0,2,4800.0,36,33,6,8,100,9,37,1,3.498775474366185,1
4,1,41,1,4,0,2,7200.0,45,39,16,0,96,6,46,0,1.1864265789311732,1
1,1,34,4,2,1,2,6000.0,35,1,12,11,33,6,72,1,3.258974197544134,1
5,2,31,2,6,0,4,5229.406762979125,49,25,4,6,100,3,91,1,2.1278651341101416,1
1,1,39,4,0,0,5,6750.0,55,33,15,3,31,12,45,0,3.51888912773222,1
2,2,54,2,6,0,3,5200.0,32,29,4,9,30,4,39,1,1.968840621859944,1
4,1,47,2,4,1,2,4800.0,38,27,10,2,50,5,61,0,1.910595019200768,1
6,2,43,4,5,0,2,5400.0,51,19,16,3,13,12,71,0,3.5608122683655306,1
2,1,32,0,2,0,4,8400.0,52,25,12,2,85,12,72,1,2.9339672490171083,1
2,1,28,4,6,2,2,6000.0,58,20,21,10,99,18,31,0,2.5091506770184115,1
6,1,44,0,0,1,5,9000.0,35,6,28,4,23,9,47,1,2.2210438044569116,1
1,1,48,2,3,2,4,5600.0,46,37,17,6,7,10,50,1,3.2749460926756537,1
3,1,32,2,8,1,2,4800.0,48,20,22,11,50,9,69,0,3.901031099944346,1
2,1,32,3,2,0,3,4550.0,48,43,10,4,48,6,57,0,1.132643995784914,1
6,1,38,2,3,0,1,6600.0,44,10,18,6,25,12,29,1,2.1072501686642213,1
1,1,28,0,1,1,3,7800.0,48,10,4,5,50,6,87,1,2.60367295997285,1
3,1,49,0,5,0,1,6600.0,57,27,6,4,87,8,47,1,3.371203283398452,1
2,1,50,4,7,1,3,5850.0,49,31,6,13,27,15,16,1,2.873142970795878,1
1,1,53,5,3,0,4,7000.0,49,9,12,8,38,12,59,2,3.8330571864003185,1
5,2,45,0,3,1,3,7800.0,46,25,27,4,100,10,10,1,3.1008222671961585,1
3,1,30,0,1,0,5,9000.0,54,1,6,6,0,5,7,1,3.727070357381642,1
0,2,23,4,1,2,5,6750.0,49,35,9,8,51,2,28,0,2.432942899101556,1
2,1,43,3,3,1,4,4900.0,30,5,13,12,0,12,27,0,3.4466735064137386,1
1,0,36,3,5,1,1,6600.0,43,23,9,13,75,3,41,0,3.8863554889410277,1
3,1,42,0,3,0,1,6600.0,58,22,10,1,78,8,44,1,4.247564611996536,1
6,2,51,6,8,1,1,6050.0,48,11,18,3,41,4,21,0,2.5526331635607007,1
6,2,47,1,2,1,2,7200.0,43,36,11,8,50,11,81,2,3.2961109547747403,1
4,1,52,0,0,1,4,8400.0,43,15,21,12,77,16,84,1,3.1659801504907725,1
4,2,53,3,2,1,4,4900.0,43,36,22,7,100,8,36,1,4.053342986176468,1
3,0,39,3,8,0,3,4550.0,53,35,2,9,42,11,54,2,2.5307466773083207,1
3,2,40,4,3,1,5,6750.0,49,42,10,2,52,8,30,0,4.365337879632578,1
7,1,44,5,5,1,5,7500.0,35,18,10,9,63,14,76,2,4.545533896527583,1
1,1,56,2,8,0,3,5215.136229047307,31,35,5,6,25,3,34,2,2.4114027652234364,1
3,1,34,2,5,0,3,5212.368085296408,48,32,9,10,93,4,96,1,3.212110635257469,1
1,1,34,1,3,1,5,9000.0,38,16,19,10,25,2,81,1,4.367714088604581,1
6,2,50,6,0,0,5,8250.0,36,43,14,6,28,8,69,1,2.419203854870745,1
1,1,47,0,3,0,3,7800.0,55,8,16,7,19,8,92,1,3.918453586188759,1
3,1,37,0,3,0,1,6600.0,57,18,13,0,75,9,45,1,4.477518127359647,1
0,1,37,3,2,1,1,3949.928073041479,56,22,21,3,100,11,92,1,2.39017262470045,1
3,1,49,3,6,1,2,4200.0,55,10,15,13,100,12,29,0,2.9571056508062514,1
1,1,23,2,3,1,4,5600.0,44,16,16,8,61,7,82,1,2.6446516910175886,1
6,1,54,2,4,1,2,4800.0,33,28,10,1,58,3,48,0,1.40365279522768,1
3,1,32,2,4,1,1,6600.0,47,8,15,8,75,6,45,1,3.4809948955911163,1
4,0,33,0,1,1,3,7800.0,43,11,16,2,37,3,67,1,3.048052827698351,1
5,2,56,4,4,1,5,6750.0,39,5,9,13,25,14,8,0,1.935347073303758,1
4,1,45,2,5,1,2,4800.0,48,16,19,4,0,5,55,1,4.621746149501334,1
4,2,56,6,4,1,1,6050.0,50,11,22,7,50,13,62,1,2.260160589210514,1
1,1,51,5,1,0,3,6500.0,59,4,17,10,50,16,85,1,2.8679149951278657,1
0,1,35,4,4,3,2,6000.0,42,14,18,9,85,3,12,0,2.4244124626647614,1
7,1,30,2,1,0,4,5600.0,44,13,12,11,69,4,88,0,3.8170170318313152,1
3,0,37,4,5,0,2,5400.0,47,6,6,13,26,15,83,1,4.472020944764057,1
8,1,42,2,3,0,1,4400.0,55,7,5,9,63,11,63,2,1.9441479820170926,1
4,1,50,3,2,1,4,4900.0,50,26,21,3,25,10,18,1,1.729127915641019,1
8,1,45,0,7,1,3,7800.0,42,25,9,6,6,5,92,0,1.2124906457327032,1
4,1,47,2,2,1,3,5200.0,35,12,15,3,46,14,61,2,1.5304144232473302,1
1,2,26,6,3,1,1,6050.0,39,30,24,4,52,7,88,0,4.149217627189073,1
2,1,39,0,3,0,1,6600.0,58,21,12,0,75,9,43,1,4.566829328349894,1
3,2,42,6,6,1,5,8250.0,58,40,17,9,22,14,31,0,2.4697752857823643,1
